sample_id,z,y
720467,0,0.2517494975590783
1048046,1,0.2020196277595942
3959436,1,0.45908890363024324
2808831,0,0.28152497886202926
3164868,0,0.3198395736780064
2424819,1,0.5506743223424826
1647543,1,0.5027145096451018
3905434,1,0.567707278797978
2883690,0,0.9690064894085171
2565103,0,-0.15552037360613713
3341813,0,0.04019672040490263
1529925,1,0.45262054600123264
3303447,1,0.2634377983361569
3500057,0,0.5509393055034897
3159881,1,0.4913574526463266
537765,0,0.7239645475504168
2750881,0,0.7775034488902854
2198457,0,0.3205591749047422
3154514,1,0.0015719706017270074
3739948,1,0.6138509727380155
3241044,1,0.17089829953669916
1840400,1,0.5208586130393078
811644,0,0.37616926513971327
671384,0,0.8374937024072042
306249,0,0.7850742181363318
746909,0,0.7958190153569662
2219850,0,0.48353344413692856
2280199,0,0.3704132497890053
359836,1,-0.05511302431498999
820156,0,0.12647228326837986
385187,0,0.44477678854532393
669067,0,0.6504601160556427
1873368,1,0.3925593218175893
2479922,0,0.4541788000764506
742391,1,0.4799123800861421
2828367,1,0.6267596767901762
1936632,1,12306.214690387027
2774545,0,0.6837157118485574
1166460,0,0.6884064062953947
2707888,1,0.6176372969770743
3537628,0,0.11950256792705119
3219855,0,0.11589418266688908
1868007,0,0.2132055878323063
3340549,1,0.990957898845134
2722896,1,0.5146123520790624
2235545,0,0.6085621793472212
2981556,0,0.29175357776812494
810983,0,0.3267790900540758
1084047,0,0.18516388630743216
3503623,0,0.3294279853622956
383035,1,0.8774715236697077
1606974,0,0.47124957445430304
3185848,1,-0.19586086026733004
902643,1,16960.854294493627
3164298,0,0.011889462932997398
3247080,0,0.27090166664533877
2424465,0,0.06651248122155033
3284550,0,0.6636385121187545
3837149,0,0.4409933436054313
1489698,1,-0.0641690226991061
2685504,1,0.2231003808953379
1948773,1,0.8454948264025738
3313299,0,0.29433707695451017
648261,1,0.3317512063051064
3158980,0,0.5107465638871045
3433118,0,0.6258170009125648
2913244,0,0.2992715869740409
2405710,0,0.03447122182935586
3179641,0,0.1977020732786665
2541892,1,1.069041264239452
3681331,0,0.012948888821180539
1117448,0,0.6177498002837312
1558167,0,0.5036904750047966
817763,0,-0.013369658083046077
2011425,1,0.22093251799688857
1220206,0,0.2981683615739662
978315,0,-0.18990870957372427
3239068,0,0.11219154987511248
3019767,0,0.4413136691901892
339246,0,0.4744065422500104
3910661,1,0.9496765543938102
1846493,0,0.04213944265307251
3370473,1,0.6601498661189086
3690275,1,0.9728643576378464
2615013,0,0.42589360661218745
3072044,0,0.4836434327926842
973308,0,0.4689796101426128
2517468,0,0.6441637538784163
3262984,0,-0.7382967699601626
2838357,1,0.6954205743806995
1878713,1,0.9109620323079646
932881,0,0.1174834063271342
2498828,0,0.09151044002811237
451836,0,-0.23245166843933635
3183901,1,0.9242906339643568
1039946,0,0.3800159428084326
1579850,0,0.5251458065134408
1226575,1,0.5345691394981659
3013436,1,0.5794710404980521
3279250,0,0.6783215526330456
1689760,1,0.36551436466778764
661327,0,0.27632192026173263
237336,0,0.22673635159505026
2705545,0,0.465134464837359
3061783,0,0.5471116663516574
3257822,0,-0.045935142628443844
3698128,0,1.0438027758709156
2739851,1,0.5028452967663641
2237847,0,0.6146808511812526
1368715,1,0.23580948142234828
1032786,1,0.41204452882064413
2476561,0,0.3383824541977785
1809294,0,0.448146184863028
2915924,1,0.42450811707915914
2920149,0,0.41990242306951414
3701038,1,0.45496974227245235
3665078,0,0.8762194234144777
2110892,0,0.3486353239239096
627328,1,0.35226063698318666
636152,0,0.7606387039569925
3777579,0,0.058659230744733754
3286117,1,0.6349803391745017
3161979,1,0.3073947753212459
3242243,1,0.9902783513509921
896115,1,0.24307671992474358
702969,0,0.4070342470053538
2536459,1,0.6263782416243306
2048586,0,0.31460635873948983
198257,0,-0.10685088321123709
3065112,1,0.5736430048101162
195396,1,0.8047017858812671
1914826,0,0.47957982879879174
3264205,0,0.2373001426001165
1826539,0,0.1805090389689299
3490809,0,0.49181003092607956
3442383,1,1.1421469124262225
1522773,0,0.11336422276971325
2961715,1,-0.2381831672626413
2499696,0,0.36573286482257894
2471757,0,0.28364355151172393
1486193,1,0.4607391103578712
1881744,1,0.7568398699858362
1887301,0,0.4613949547008715
1151993,0,0.28997161585728354
2282463,0,-0.18310813508112553
2218122,0,0.15350927333518796
1621732,1,0.37967582935657074
541138,0,-0.07164788121361215
1946391,1,-0.12533576637534483
1663394,1,0.09679112322610814
1782478,1,0.17234153078500564
341422,1,-0.06644641229486228
3008111,0,0.4035837313446032
1061378,1,-0.04812664220479994
1908675,1,1.2400653061840805
251190,1,-0.02380009121682114
1682236,1,0.12146702678293791
1679409,1,0.30169847456808085
2541576,0,0.5437151719530781
1987649,1,0.34619574426928895
3684566,0,0.9803634670687535
3166430,1,0.8216652695425829
3380096,1,0.2613447803950157
3136084,0,0.06837234340256115
3066506,0,0.028289244234663946
1289781,0,0.26010378564425496
3032404,0,0.1486784332636008
2164659,1,0.2403882527934836
3197171,1,0.27776013336134064
3855536,0,-0.023679756686088127
451161,0,0.3477531667945461
1885857,0,0.6226469910645256
1466593,0,0.6132206914770398
209092,1,-0.10219771872772054
2471651,0,0.6044793589989061
659284,0,0.7116168963555325
1045998,1,0.4522830539188814
3078022,0,0.6021082194861264
1574530,1,0.15457166270244505
1106027,0,0.35983274907204776
1047041,0,0.3762750741601727
1886445,0,-0.2730166374005584
2195194,0,0.14131340168385464
2704193,0,0.08074814724924745
3037865,1,0.16821824345113412
2760177,0,0.1626511747673321
606400,0,0.05630379526917284
3883157,1,0.1850088045454144
2238953,0,0.32058300953429186
2121851,0,0.013864451312451488
673516,1,0.4738597047077665
3038319,1,0.4517882083325442
1034788,0,0.7160970801378457
1341833,0,0.522168961992279
1762446,0,0.32755991837893395
1051120,0,0.11960454684861285
2608955,0,0.25852701216627394
3023450,0,0.2834483915474786
586734,0,0.1935108804336893
3184279,1,0.7270709161694906
2407399,0,0.3025457752251235
619809,0,0.27333544436407897
3495252,1,0.16647601015812472
1358354,1,0.10285181294797681
1978651,1,0.09784815063372104
976699,0,0.21697989723158295
2849624,0,0.08373111946988929
224460,0,0.4246358483712434
720782,0,0.27500812838651556
2053520,0,0.3962973162538266
3054706,1,0.34863469617174325
948617,0,0.8008710948376976
2642615,0,0.19089618664300487
699641,0,0.5571314380713757
3530351,1,0.5575587816897678
3144968,1,0.4998809599944085
3258206,0,-0.1591005053304068
2837903,0,0.6642459450361464
3022338,1,0.8536613323804858
956535,1,0.2545239555705579
1440609,0,0.4188215933210324
553857,1,0.705362153491106
1029426,0,0.5427350639523248
561337,1,0.6186018386963997
1239950,1,0.6312248128259128
1691416,1,0.34872028779130315
1430422,1,0.9271040491008413
950272,1,16960.999616479658
1404627,1,0.5437300889867593
3673987,1,0.1993843726620857
3833137,1,-0.16853182987538504
2170913,1,0.3886921375316419
809609,0,0.26304335113597477
3275030,0,0.4605481184180929
1283901,0,0.16869157345300126
657906,0,0.29913449919269314
2609827,0,0.22607132405300442
994195,0,0.5895431336936343
1993304,0,0.7051732302795424
3213444,1,0.5831819945532839
3919918,1,0.11045115000070188
2738438,1,0.7810785613266491
1530531,0,-0.15440802962332895
2964904,0,0.2220223606643218
1040321,0,0.5953348711811817
2484889,1,0.3518918853003977
1168042,0,9091.474027061076
1750031,0,0.4215472384512123
3016115,0,0.5021837431306602
2270078,0,-0.2293794406197896
2632946,0,0.2270457592363222
682043,1,-0.4393536222773608
280336,1,0.7650271676078926
2196248,0,0.49125376025438694
1430455,1,0.35232022565513
1716429,0,-0.07478781038575072
2135908,0,0.3934115619601799
3845786,1,0.27733124464598535
941108,1,0.558338605201958
1984345,1,0.3052656383206129
3853405,0,0.16193617078366113
2922549,0,0.039077485299011346
323208,0,0.07129818413876349
571756,1,0.008819389292996083
2756652,0,0.382328460806986
2146477,0,-0.2690020190788399
2650341,1,0.4826426075950701
228500,1,0.13557884989070068
1956979,0,0.4667478838481009
3268779,0,0.8575259277227391
3472982,1,0.5233434008376459
2628543,0,0.42885516030611415
3071119,0,-0.01220244585844621
3339703,0,0.6400509360083944
1581147,0,0.282768463830829
2485037,1,0.31591331139634443
2777910,1,0.16921932849542398
255158,1,-0.10223864968073809
2670364,0,0.9631216172499498
1704195,1,0.15381169524602362
416622,0,0.4995023206055174
848321,0,0.24690639857827534
1032111,1,0.8159633437758235
718907,1,0.6152979786052097
3923791,0,-0.010713587861188839
2546214,1,0.746764672143238
1124409,0,0.22339066844701522
1267561,0,0.30428380825246265
3892349,1,0.3945930079906738
2948478,1,0.44813771673554326
215209,0,0.4101967972234778
1935476,1,0.04351664192249302
889413,0,0.6696490521422908
1975074,1,0.5566530051630489
3056166,0,0.5017412477099478
2937507,0,0.2760114844069401
1096059,0,0.4211863251817914
3489429,0,-0.1793061563704007
633206,0,0.6175928536904508
2275571,0,0.679238120204007
543489,0,0.157101127900868
3340329,1,0.8044116420252932
3105099,1,0.5108938700840948
1195107,0,0.7381291451930854
1587596,0,0.3267290136081832
1249008,1,-0.05613706652399064
1225712,1,0.4995220382057685
2645437,1,0.3177626089377657
3909160,1,0.42134658669385305
510384,0,1.0739238298972962
1980257,1,0.3901460493176469
723619,1,1.1495002378523536
3124837,1,0.0035274292314069894
3747839,0,0.3233789020143313
1317539,1,0.6956359707077167
997482,0,0.14160069090328642
1043701,0,0.40623173107661553
2159353,0,-0.22100779956343758
3732378,0,0.37115350243190953
2184828,0,-0.41252306278404144
1411737,0,0.21955041491155258
2721222,0,0.23880680734819876
2519344,1,0.5343170760486307
1435445,0,0.4918751231499048
3164203,0,0.16840770250717157
3474470,1,0.3122418739231499
3309398,0,0.021377038232522516
978649,0,-0.15796867845717216
498534,0,0.1650206717251569
3210696,1,0.22350436767370266
2844213,0,0.3899367661473301
824429,0,0.7573813812616221
3252837,0,0.3422885293726847
270215,0,0.15555887620479114
3102125,0,0.5748216909917254
1826627,1,0.6081633965889619
825132,1,0.36988801898510976
1788766,0,0.5301518171819118
1165721,1,0.052593780334552476
2733174,1,0.41987330303584913
1679639,1,0.35375850976032186
3666379,0,0.452393618431432
1994417,0,0.2794955630276048
2407944,0,0.1735617713336042
1556499,1,0.48536344163520895
1646864,1,0.876618805789856
398418,0,0.0847684092782981
1117315,0,0.1837538518233524
532013,0,0.3854580114485212
957388,1,0.808177588600786
3801121,0,0.8018448763799391
577833,1,1.1002460233666802
3025116,0,0.36190213746950495
860397,1,0.24147524399337938
2542826,0,0.10625123360995739
3712144,0,0.3815234802395276
3290374,0,0.7575322205067521
357233,0,-0.11794107654645608
711450,0,0.5309389701623932
2393400,0,0.5507578418194188
809713,0,-0.0019041117078844386
1634040,0,0.21616554603965263
2272323,1,0.4590195592268682
1243866,0,0.16232247844107997
2973673,0,0.17377338887138005
1133780,0,-0.06665707897645459
3130589,1,0.7829473102730521
1894443,1,-0.17220838051704443
334891,1,0.33368300719170824
2112299,0,-0.043594004420482724
2212156,0,0.3178723109822321
721936,0,0.580952745279773
3941597,0,-0.49082265316714835
1328719,0,0.26488488020875084
2834733,0,0.649742755569543
527405,1,1.1556895829796459
1531559,0,0.2928134438661336
3338020,0,0.21739408758223927
3801768,0,0.09944077615908406
2126395,0,0.32733736301334604
1318488,0,0.24392903724946657
2017171,1,0.9589835471603549
3709396,0,0.22651821200119374
693461,0,0.07790023627232431
2694040,0,0.927463068933894
3725293,0,0.40070181483672584
1992498,0,0.4548587136881302
407371,1,0.5821241307299824
3862995,1,0.0507160928925654
3347626,1,0.8570015425172106
1972135,1,0.3931855836546674
2417900,0,0.4923215364348591
3904445,1,0.9583073119305159
2049029,1,-0.1471267235276416
551223,0,0.46593497272210255
1388217,1,0.7667495497052735
1283598,1,0.9657994425056639
2023337,0,0.7512656381235376
310325,0,0.0398745924344347
2678191,0,0.33487141213999916
1529225,1,0.5110061755970174
2605281,1,0.5545538530351655
624014,0,0.2124514553039617
3885534,0,0.273786951059616
3171410,0,-0.07300127277828128
3842496,0,0.765714266858031
3318756,0,0.03596549889416089
1963084,0,-0.16952350396692795
3911619,1,0.0013762536919679352
2894914,0,-0.4169518293915496
3876075,0,-0.05407106863235417
2807137,0,0.25221205961269344
1628319,0,0.09605619567062895
2786293,0,0.012717357732210055
2978787,1,0.0997055964018998
620530,1,0.6671312885733884
2939682,0,0.6522951012490533
3035217,0,0.3935522921442588
468809,0,0.6245175823508853
2869538,0,0.20591869874620888
3843486,1,-0.08050228702874684
1587248,0,0.42578809939565887
676476,0,0.5133922571183738
3675166,0,0.7308634535635139
1832901,0,0.6983865396131652
914502,0,0.5550512845535147
3424378,1,0.6045521263558484
1598692,0,0.6748601455843937
3407487,0,0.17591765019537314
3796773,0,0.24284685108651247
212863,1,0.1885434008357122
2410653,0,0.4079233435247956
3911587,1,0.9002962373098157
3091799,0,0.13744206301742232
1170793,0,0.26675677928045693
1995245,0,0.4634097713716637
2229445,0,0.10503511766936893
2395136,0,0.4723696191935539
2252589,0,-0.07927806080389771
1510812,1,0.2543827808086054
428118,0,0.6806409971369418
892754,0,0.7349755506746385
469521,1,-0.045070182652656915
1854426,0,0.789899256997969
979615,0,-0.3961318398613568
926761,1,0.5118410360960488
2481175,0,0.6220972582202995
2064743,0,-0.32927433990108057
1488724,0,0.04960597123040267
3006916,0,0.36175426137011923
1687440,1,0.2686210751777861
204302,1,0.6367078468695481
2713591,0,0.6305948234329274
2783206,0,0.6111403508185979
1532873,0,0.40477389599576147
2486980,0,0.7599141965238098
3509187,1,0.5143475952796983
906378,0,0.15672240366652507
857682,0,0.23216078576821136
3066596,0,0.6607599132294304
597123,1,0.5164552938558173
1783165,1,0.6397623253513454
1106840,0,-0.1648771248219736
531871,0,0.07779550577064742
932822,1,0.05657739565541198
2717952,0,0.704915998975248
3511679,0,0.3191538418809595
2583207,0,0.0972068520142087
3088983,1,1.1187954792623378
2592597,0,0.5253017002431155
887491,0,0.32234153024280693
863741,0,-0.14341865308775975
2109823,1,0.292280661128473
1527032,1,0.8852259379610128
3208763,1,0.43925338560417726
1455773,0,0.42960523338965034
3095077,0,0.13893628317009848
593694,0,0.1883444036856476
1526445,1,-0.08937130856432085
1205525,0,0.7680260050207208
824339,1,0.6814382265243136
306726,1,0.5282256429468413
504436,1,0.5746451471286493
2137319,1,0.4542239780226808
490541,1,0.6054122038037608
3182846,0,0.15205178566999683
2775184,0,0.5388983816352249
235171,0,0.6094745537571314
3058071,1,-0.10142271193166338
2607286,0,0.9264833153301129
2693842,1,-0.11775098042315235
345097,0,0.4604620556387082
2829304,0,0.388264344749152
3676928,0,0.5795892268530576
2996650,0,0.308733023148112
2185162,1,0.6271146786634879
1104162,1,0.14674466542827458
1404546,1,0.31838226310389817
1501651,1,0.5214194419518088
748461,0,0.8103504463576048
1447435,0,0.6746361882204364
1162040,0,0.4623713991093933
1849091,1,0.10383429631267484
2736276,0,0.5751337367734713
2844350,0,0.8051863004514609
2691067,0,0.563242621969809
3289743,0,0.7536636432191756
1509975,1,0.5565898246805746
713350,0,-0.5080723562339287
2190949,1,0.7931331658526592
817989,0,-0.43194544071663316
3686970,0,0.675444520752755
344102,1,0.7905688513948317
2529109,0,-0.14086841055565213
1347946,0,0.2900830278799102
253934,0,0.5516980530139258
1913747,0,0.35454371186783123
3194497,0,0.6356539155557547
1421788,0,0.39907178202177285
1236025,0,0.09029498524731616
999492,1,0.8136466385040202
1720052,0,0.14794382781796267
537665,1,0.5045392339611965
344638,0,0.4508502167715825
2191267,0,0.4278629538358557
2393416,0,0.5236146036027742
3112288,1,0.7554307152912932
3403693,0,0.33338336092751336
1488106,0,0.7183649089864672
986848,0,0.3016352693290367
1165906,0,0.6348910507820746
2461846,0,0.06776664751472594
2813272,0,0.534234033144459
551769,0,0.32402648860467886
1139317,0,0.15123500467782247
3727547,1,0.5525468378706495
3456643,0,0.495861094361153
3803037,0,0.4199292594607881
3392105,0,0.5325960160528872
2670830,0,0.06812043606648432
3017958,0,0.7802302634789162
3882604,0,0.416233725208181
1672943,1,0.33295511541250267
2544908,0,0.36917756624195763
2601018,0,0.45682025449187813
2563290,1,0.24778630408603425
1782527,1,0.32648511847812156
3208792,1,0.7682097079178859
2149198,0,-0.3325866973699508
1487592,0,0.23873590992741486
1765957,0,0.4273805296607215
3925653,0,0.43212339395225974
1693870,1,0.34825555241260026
954701,1,-0.0552120639673955
1193701,0,0.7290701247427096
1946426,1,0.37288761988960956
2165053,0,0.3488769972129998
2208106,0,0.854811350499452
2037690,0,0.24918224994153135
2963394,0,0.028763802832625845
876929,0,0.17195648944972533
2537543,0,-0.1428187096193108
1989930,1,0.5901207927028836
338658,0,0.5991455772610947
528265,0,-0.09512593187210733
453031,0,-0.234741040696392
1782888,1,0.6784994400320317
1639256,0,0.7986982381680002
1792204,1,-0.22257521158781088
1525430,1,0.7325848901466252
2250054,0,0.24858353677777334
3027704,1,-0.029288133756506074
2227878,1,-0.2078445561555031
2709917,1,0.32533318449715276
3295040,1,0.638085180070596
1004249,1,0.14247781148263927
1853303,1,0.5957439121195821
1624443,0,0.34171078950949163
2490638,1,0.21743487854724047
2505634,0,0.17053222860486186
3155493,1,0.6370710921153404
2963644,1,-0.055005180527687825
1877793,1,-0.015920527036678456
260846,0,0.6780604941250101
3447560,0,0.4584887109001504
1487017,0,0.4511958393889573
3892930,1,0.4616317767739485
2482663,1,0.22255328042992223
3027881,1,0.1555235927607056
3907190,1,0.7931096093681554
1168329,0,0.572660621162709
1851612,1,0.20381024634742761
3168674,1,-0.10419397200737848
2516455,0,0.8378852282858167
3101564,0,0.04711307256221345
2393000,0,-0.3573007956666092
2505272,0,0.7474281230569495
1833746,1,-0.29105191045977274
2636807,1,0.42178118879002163
3878755,0,0.4494590500341759
449468,0,0.9658233898127659
3022936,0,0.5963710999857176
1374308,1,-0.03096269008216107
2104909,0,0.8294984035257802
2271163,0,0.23635131738970772
266602,0,-0.2764140938107367
420118,0,0.4600923598693208
2578120,0,0.09041424349626523
3417642,1,0.5282190743441767
3317762,0,0.07770400821407664
2665955,1,-0.024415175969601785
1646006,1,0.5160791270512572
3925658,0,0.21759320989746583
3221111,0,0.3147423142557901
412876,1,0.8382760371320224
3472007,0,0.20334154707048563
2106925,0,0.12074332933470183
368463,1,0.9299646604070839
3658716,0,0.136760979071138
2485417,0,-0.06869265982029538
2213672,1,0.5264177854892145
2031441,0,0.5584677491414374
1386527,0,0.09599708517555797
2243014,0,0.5527683560205164
1370587,1,0.10219032342954253
1109405,1,0.24543712074014717
1663265,1,0.32267116672054674
3730806,0,-0.4272531295395295
1962199,1,0.4903193132244413
1095978,0,1428.4218801509014
826987,0,0.39555325149956005
3479854,1,0.6796931423410822
1487998,0,0.3565370462045881
2285111,1,0.007917880758290141
741222,1,0.6288335682391468
1307951,0,0.3184020755836931
3140121,0,0.1096879399431428
3917738,1,0.07612811697815373
2892030,0,0.34153643438378956
3833198,0,0.22344443247105336
2119374,1,0.08627179289700548
2691896,0,0.7085340785587182
1519012,1,0.1965888536219152
1825307,0,-0.033046078606453255
3547513,1,0.2440257282255925
992881,0,-0.2034464095769602
3294678,1,0.07249728708726455
2112926,1,0.36521176568686964
579310,1,0.3325785001056562
2446045,0,0.5982083449992976
2824802,0,0.08492874903578362
873961,0,0.35696349827199536
3366678,0,0.5378831337433533
3029124,0,0.22791480004776643
3159736,0,-0.2931576757963419
2133115,0,0.2682688642259048
450886,0,-0.36116087327133456
1831773,0,-0.0909811100000536
944263,0,0.04667019758439378
2605987,1,0.4819970041396049
1979591,1,0.1013065673041605
2592460,1,0.8003523370652156
2454327,1,0.08170858692068339
583474,0,0.1927413873048942
670897,0,0.016168940720013708
943298,1,0.5584255090125196
222295,0,0.300857260911956
1415591,0,0.23978428467838886
2259182,1,0.2202642484036093
3414089,0,0.6946601837032156
2444203,0,0.12533789585120633
2040378,1,0.2660803191815292
955449,0,0.7319859051759736
2993699,0,-0.031042014798686457
230046,1,1.0263113309600274
2142163,0,0.04231416777358989
3680053,0,0.8094339567675659
2729515,0,0.3310051937934512
200256,0,0.04116466882265357
1758759,0,0.029845669572671873
3432447,0,0.7805662825403274
1071122,0,0.4058764582928473
522785,1,0.39816224696667757
3233248,0,0.02985770612789867
1845399,1,1.1292088313480773
423046,0,0.6406935673526234
2896368,1,0.4924963580393317
3459855,1,0.02567404846973753
300125,0,0.2729020686816353
3325517,1,-0.07857609775882307
840387,0,0.6956258394652329
3953982,0,0.7376603060724896
3431601,0,0.3095489841477149
2226315,1,0.1868215380529299
3681326,0,1.0696820911507783
3038828,1,0.032780363230212085
2536423,1,0.9854097363966872
3297441,1,0.3190745095645195
3768481,0,0.7457624926733137
575874,0,0.32946436788511735
3027450,1,0.6266396002899686
2611741,0,9091.690182367003
444204,0,0.5463235181232557
1586640,0,0.5426442406521239
395022,0,0.14021870443652795
3342157,1,1.072892855568147
1012948,0,0.011490540316062184
3874913,0,0.43065045589764867
2664971,0,0.7507178525069667
390893,1,0.19138633935429075
1473248,0,0.11986528112746284
3201618,1,0.6476495388394917
2048491,0,0.4159219903635305
3176264,0,-0.49541543784237496
375063,0,0.07888913310826401
1774412,0,0.32903686420237804
2847961,0,-0.004280867604839478
2423758,0,0.20685838089682612
320058,1,-0.12923185928286474
2404826,1,0.012494524579815897
1695256,1,0.008768466365948795
2905875,0,0.6693491886978301
2918784,1,0.06748312573365303
3053733,1,0.5622696781187789
1777498,0,-0.4138262447331942
2239052,1,0.5439667616576295
614080,0,0.4361632994299395
1822428,0,0.12072992998755627
3683663,0,0.5758764184208989
3062612,0,0.4451912012412401
3155990,0,0.27842933154148686
1243525,0,0.2894350453632335
1001899,1,0.2244432616540657
3344327,0,0.6284418701819485
1024352,1,0.4479725252008241
3533656,1,0.7827579188413905
1441559,0,0.5281930709260437
1446184,0,0.4566369575043248
925832,0,0.6617456956227508
2153441,0,-0.004947496150280575
1281576,1,0.37508607462830834
1222020,0,0.3394701960883984
528101,0,0.8840538617980019
1238881,0,0.44587062856288184
3795448,0,0.5602912424283987
1401125,1,0.978287475849936
2512774,0,-0.31840131210942807
712316,0,0.2685094373576053
2830102,1,0.5071329939552754
2781396,0,-0.22414260208930753
1959346,1,0.1443218518145603
342230,0,1.1025144818084973
3750551,1,1.1343519614835889
3229633,0,0.07714740556325572
859159,1,0.8016094157638909
719844,0,0.5623139544497423
3451992,0,0.8150103234263142
3426145,0,-0.25365371707704926
1896355,1,13020.947941070008
1912592,0,-0.033668658775036164
2700075,0,1429.0847856982232
3434249,0,0.47331412203525736
2865269,1,0.16276894022655475
1941604,0,0.054902442843943466
2725498,0,0.24736620929424114
1061118,0,0.6554788179312989
279072,0,0.13625094573172658
498408,1,0.617449513759186
1968092,1,1.0662712074216976
526701,1,0.018407345715478418
1238041,1,0.31865912004986097
221738,1,0.759526978547844
